user_id,first_story_timestamp,first_comment_timestamp,first_seen,story_count,comment_count,event_count
alexanderberman,2011-09-06 05:43:47.000000 UTC,2011-07-31 18:03:44.000000 UTC,2011-07-31 18:03:44.000000 UTC,4,14,18
awesomeandgreat,,2021-01-08 14:05:40.000000 UTC,2021-01-08 14:05:40.000000 UTC,,1,1
compliance_tech,,2019-07-31 18:51:03.000000 UTC,2019-07-31 18:51:03.000000 UTC,,2,2
normanvalentine,,2022-07-28 21:22:16.000000 UTC,2022-07-28 21:22:16.000000 UTC,,1,1
numerum-bestiae,,2017-07-14 17:44:28.000000 UTC,2017-07-14 17:44:28.000000 UTC,,4,4
philosophyfirst,,2022-09-12 02:04:51.000000 UTC,2022-09-12 02:04:51.000000 UTC,,1,1
pineapple-pizza,,2022-01-12 03:47:07.000000 UTC,2022-01-12 03:47:07.000000 UTC,,1,1
somesoftwaredev,,2017-08-26 20:04:50.000000 UTC,2017-08-26 20:04:50.000000 UTC,,1,1
throwaway6rusm2,,2016-05-16 18:37:08.000000 UTC,2016-05-16 18:37:08.000000 UTC,,1,1
throwaway765432,,2020-01-18 17:24:21.000000 UTC,2020-01-18 17:24:21.000000 UTC,,1,1
throwaway965802,,2022-01-18 00:47:08.000000 UTC,2022-01-18 00:47:08.000000 UTC,,1,1
writeonlymemory,,2017-07-15 10:07:15.000000 UTC,2017-07-15 10:07:15.000000 UTC,,1,1
youre_a_scammer,,2021-04-27 01:12:48.000000 UTC,2021-04-27 01:12:48.000000 UTC,,1,1
zeugmasyllepsis,,2014-05-09 11:08:52.000000 UTC,2014-05-09 11:08:52.000000 UTC,,44,44
0ql,2022-01-22 10:02:42.000000 UTC,,2022-01-22 10:02:42.000000 UTC,1,,1
V47,2021-11-09 06:57:16.000000 UTC,,2021-11-09 06:57:16.000000 UTC,1,,1
wwl,2011-10-12 14:25:26.000000 UTC,,2011-10-12 14:25:26.000000 UTC,2,,2
5329,2011-04-27 03:39:27.000000 UTC,,2011-04-27 03:39:27.000000 UTC,1,,1
ksqa,2020-07-29 02:44:41.000000 UTC,,2020-07-29 02:44:41.000000 UTC,1,,1
lela,2012-02-29 16:03:46.000000 UTC,,2012-02-29 16:03:46.000000 UTC,1,,1
td42,2017-01-20 06:16:18.000000 UTC,,2017-01-20 06:16:18.000000 UTC,1,,1
45930,2019-10-26 16:44:50.000000 UTC,,2019-10-26 16:44:50.000000 UTC,1,,1
egraf,2020-04-11 04:43:34.000000 UTC,,2020-04-11 04:43:34.000000 UTC,2,,2
jakto,2015-10-23 21:48:31.000000 UTC,,2015-10-23 21:48:31.000000 UTC,1,,1
koww3,2020-01-06 15:28:57.000000 UTC,,2020-01-06 15:28:57.000000 UTC,1,,1
kroch,2018-10-21 21:27:10.000000 UTC,,2018-10-21 21:27:10.000000 UTC,1,,1
lonah,2019-07-05 04:24:57.000000 UTC,,2019-07-05 04:24:57.000000 UTC,1,,1
smish,2013-10-15 00:41:39.000000 UTC,,2013-10-15 00:41:39.000000 UTC,4,,4
sug3r,2018-06-27 09:36:36.000000 UTC,,2018-06-27 09:36:36.000000 UTC,1,,1
thlee,2019-04-18 04:36:07.000000 UTC,,2019-04-18 04:36:07.000000 UTC,1,,1
toss2,2016-05-02 17:22:49.000000 UTC,,2016-05-02 17:22:49.000000 UTC,1,,1
w3mag,2010-04-09 13:21:59.000000 UTC,,2010-04-09 13:21:59.000000 UTC,1,,1
yaibe,2012-04-18 15:46:40.000000 UTC,,2012-04-18 15:46:40.000000 UTC,1,,1
Kaodin,2016-11-02 22:44:54.000000 UTC,,2016-11-02 22:44:54.000000 UTC,1,,1
Mi1108,2019-08-27 10:53:43.000000 UTC,,2019-08-27 10:53:43.000000 UTC,1,,1
Nids28,2017-09-12 08:51:27.000000 UTC,,2017-09-12 08:51:27.000000 UTC,1,,1
SP500A,2018-11-20 20:18:09.000000 UTC,,2018-11-20 20:18:09.000000 UTC,1,,1
ctchme,2017-10-16 11:02:29.000000 UTC,,2017-10-16 11:02:29.000000 UTC,1,,1
dre351,2009-08-27 16:53:38.000000 UTC,,2009-08-27 16:53:38.000000 UTC,1,,1
exubwr,2019-10-17 22:53:51.000000 UTC,,2019-10-17 22:53:51.000000 UTC,1,,1
fplist,2010-11-16 21:12:36.000000 UTC,,2010-11-16 21:12:36.000000 UTC,3,,3
gharip,2011-02-03 11:16:05.000000 UTC,,2011-02-03 11:16:05.000000 UTC,1,,1
hammed,2015-10-20 15:21:05.000000 UTC,,2015-10-20 15:21:05.000000 UTC,1,,1
kukars,2017-01-11 10:33:17.000000 UTC,,2017-01-11 10:33:17.000000 UTC,1,,1
levruf,2022-04-15 20:51:39.000000 UTC,,2022-04-15 20:51:39.000000 UTC,1,,1
lokraw,2018-02-25 22:12:36.000000 UTC,,2018-02-25 22:12:36.000000 UTC,1,,1
mathck,2015-04-14 16:42:07.000000 UTC,,2015-04-14 16:42:07.000000 UTC,1,,1
pruiti,2013-02-24 19:22:40.000000 UTC,,2013-02-24 19:22:40.000000 UTC,9,,9
qqloop,2012-03-19 07:20:14.000000 UTC,,2012-03-19 07:20:14.000000 UTC,2,,2
rayusa,2012-01-06 20:57:50.000000 UTC,,2012-01-06 20:57:50.000000 UTC,2,,2
sastee,2016-05-07 12:01:42.000000 UTC,,2016-05-07 12:01:42.000000 UTC,1,,1
vkpeel,2021-03-26 01:26:37.000000 UTC,,2021-03-26 01:26:37.000000 UTC,1,,1
x0digi,2020-05-02 23:32:11.000000 UTC,,2020-05-02 23:32:11.000000 UTC,1,,1
Srishti,2011-08-26 07:02:48.000000 UTC,,2011-08-26 07:02:48.000000 UTC,1,,1
Tangany,2018-12-03 12:50:27.000000 UTC,,2018-12-03 12:50:27.000000 UTC,2,,2
Tomas11,2015-09-10 12:32:29.000000 UTC,,2015-09-10 12:32:29.000000 UTC,1,,1
abhik42,2019-10-16 04:41:50.000000 UTC,,2019-10-16 04:41:50.000000 UTC,1,,1
akkarai,2017-01-20 12:49:52.000000 UTC,,2017-01-20 12:49:52.000000 UTC,1,,1
amimojo,2019-08-27 12:08:03.000000 UTC,,2019-08-27 12:08:03.000000 UTC,1,,1
archweb,2011-10-15 05:01:47.000000 UTC,,2011-10-15 05:01:47.000000 UTC,1,,1
cdarylb,2015-03-17 14:26:15.000000 UTC,,2015-03-17 14:26:15.000000 UTC,1,,1
eiguleo,2015-11-21 10:36:34.000000 UTC,,2015-11-21 10:36:34.000000 UTC,1,,1
elsiekn,2017-10-04 09:27:31.000000 UTC,,2017-10-04 09:27:31.000000 UTC,2,,2
finch12,2012-09-21 20:35:29.000000 UTC,,2012-09-21 20:35:29.000000 UTC,1,,1
henryyi,2018-05-09 19:15:29.000000 UTC,,2018-05-09 19:15:29.000000 UTC,1,,1
hideos5,2017-06-17 09:59:51.000000 UTC,,2017-06-17 09:59:51.000000 UTC,1,,1
honblok,2017-07-07 12:20:41.000000 UTC,,2017-07-07 12:20:41.000000 UTC,2,,2
imthe25,2016-02-23 10:26:00.000000 UTC,,2016-02-23 10:26:00.000000 UTC,1,,1
leeuroo,2013-08-22 15:21:30.000000 UTC,,2013-08-22 15:21:30.000000 UTC,3,,3
marius0,2010-07-21 12:11:01.000000 UTC,,2010-07-21 12:11:01.000000 UTC,1,,1
maxemu2,2010-11-18 00:17:42.000000 UTC,,2010-11-18 00:17:42.000000 UTC,1,,1
moalain,2017-04-10 12:57:50.000000 UTC,,2017-04-10 12:57:50.000000 UTC,1,,1
renwenk,2011-09-26 04:08:08.000000 UTC,,2011-09-26 04:08:08.000000 UTC,1,,1
roba123,2015-11-27 13:58:31.000000 UTC,,2015-11-27 13:58:31.000000 UTC,1,,1
simcha1,2022-08-17 04:50:02.000000 UTC,,2022-08-17 04:50:02.000000 UTC,1,,1
subodai,2019-09-22 16:26:48.000000 UTC,,2019-09-22 16:26:48.000000 UTC,1,,1
tedbloh,2010-08-26 16:37:29.000000 UTC,,2010-08-26 16:37:29.000000 UTC,1,,1
tommick,2013-11-06 12:46:50.000000 UTC,,2013-11-06 12:46:50.000000 UTC,1,,1
weakvar,2021-02-15 12:10:15.000000 UTC,,2021-02-15 12:10:15.000000 UTC,2,,2
widegab,2013-11-06 11:32:56.000000 UTC,,2013-11-06 11:32:56.000000 UTC,1,,1
BinBytes,2020-01-04 09:44:12.000000 UTC,,2020-01-04 09:44:12.000000 UTC,1,,1
Robogram,2019-11-12 13:49:06.000000 UTC,,2019-11-12 13:49:06.000000 UTC,31,,31
andysmth,2011-10-31 10:41:52.000000 UTC,,2011-10-31 10:41:52.000000 UTC,35,,35
anonelon,2015-09-24 02:00:49.000000 UTC,,2015-09-24 02:00:49.000000 UTC,1,,1
calmdown,2016-04-30 19:23:39.000000 UTC,,2016-04-30 19:23:39.000000 UTC,2,,2
cs172892,2018-08-19 02:04:25.000000 UTC,,2018-08-19 02:04:25.000000 UTC,2,,2
dengdeng,2022-09-21 06:43:12.000000 UTC,,2022-09-21 06:43:12.000000 UTC,1,,1
efreyreg,2016-05-26 20:09:58.000000 UTC,,2016-05-26 20:09:58.000000 UTC,1,,1
fuckuber,2014-01-01 07:35:58.000000 UTC,,2014-01-01 07:35:58.000000 UTC,1,,1
genieapp,2018-06-07 08:24:55.000000 UTC,,2018-06-07 08:24:55.000000 UTC,2,,2
homeplix,2019-02-06 11:54:32.000000 UTC,,2019-02-06 11:54:32.000000 UTC,1,,1
jatak007,2021-04-06 14:42:06.000000 UTC,,2021-04-06 14:42:06.000000 UTC,4,,4
metakios,2020-01-25 23:48:08.000000 UTC,,2020-01-25 23:48:08.000000 UTC,1,,1
nac56lrz,2012-04-14 11:57:50.000000 UTC,,2012-04-14 11:57:50.000000 UTC,1,,1
pierrowS,2011-11-28 15:45:52.000000 UTC,,2011-11-28 15:45:52.000000 UTC,1,,1
pinkness,2012-01-30 06:29:41.000000 UTC,,2012-01-30 06:29:41.000000 UTC,2,,2
salman36,2011-03-07 21:54:47.000000 UTC,,2011-03-07 21:54:47.000000 UTC,1,,1
sklinkss,2014-06-07 18:50:17.000000 UTC,,2014-06-07 18:50:17.000000 UTC,1,,1
studyedu,2019-03-27 23:27:04.000000 UTC,,2019-03-27 23:27:04.000000 UTC,1,,1
swismahi,2011-06-13 07:13:03.000000 UTC,,2011-06-13 07:13:03.000000 UTC,1,,1
temp4242,2021-09-09 10:57:33.000000 UTC,,2021-09-09 10:57:33.000000 UTC,1,,1
ttngames,2020-01-29 09:57:25.000000 UTC,,2020-01-29 09:57:25.000000 UTC,1,,1
ukhotels,2010-07-12 18:16:15.000000 UTC,,2010-07-12 18:16:15.000000 UTC,2,,2
vicchern,2021-07-19 10:54:25.000000 UTC,,2021-07-19 10:54:25.000000 UTC,1,,1
volfgang,2012-08-24 13:01:41.000000 UTC,,2012-08-24 13:01:41.000000 UTC,1,,1
yoootito,2017-05-20 18:18:30.000000 UTC,,2017-05-20 18:18:30.000000 UTC,1,,1
Gotoforms,2012-04-25 07:50:54.000000 UTC,,2012-04-25 07:50:54.000000 UTC,1,,1
LeslieB99,2013-06-08 12:54:07.000000 UTC,,2013-06-08 12:54:07.000000 UTC,1,,1
Tech_Guru,2015-07-26 22:00:57.000000 UTC,,2015-07-26 22:00:57.000000 UTC,3,,3
arpesenti,2014-08-07 08:22:20.000000 UTC,,2014-08-07 08:22:20.000000 UTC,1,,1
brainaxe1,2017-03-18 10:06:07.000000 UTC,,2017-03-18 10:06:07.000000 UTC,2,,2
brooksbee,2020-08-06 21:57:45.000000 UTC,,2020-08-06 21:57:45.000000 UTC,1,,1
clefevre4,2020-10-27 06:46:31.000000 UTC,,2020-10-27 06:46:31.000000 UTC,1,,1
fgjhfdjhg,2011-08-16 12:51:14.000000 UTC,,2011-08-16 12:51:14.000000 UTC,1,,1
henalbrod,2019-11-03 21:57:42.000000 UTC,,2019-11-03 21:57:42.000000 UTC,2,,2
itechno20,2021-02-10 16:46:01.000000 UTC,,2021-02-10 16:46:01.000000 UTC,1,,1
jruss0514,2014-07-28 11:21:55.000000 UTC,,2014-07-28 11:21:55.000000 UTC,1,,1
kevin3173,2018-10-04 15:31:30.000000 UTC,,2018-10-04 15:31:30.000000 UTC,1,,1
lanflkqfb,2012-04-28 05:52:32.000000 UTC,,2012-04-28 05:52:32.000000 UTC,1,,1
mastoloni,2011-08-31 10:15:32.000000 UTC,,2011-08-31 10:15:32.000000 UTC,2,,2
nickjiang,2019-04-24 00:07:57.000000 UTC,,2019-04-24 00:07:57.000000 UTC,10,,10
orbrown22,2013-08-29 05:59:26.000000 UTC,,2013-08-29 05:59:26.000000 UTC,1,,1
pchavez86,2014-06-19 17:37:25.000000 UTC,,2014-06-19 17:37:25.000000 UTC,2,,2
plcladder,2009-06-24 06:22:14.000000 UTC,,2009-06-24 06:22:14.000000 UTC,1,,1
qrutledge,2019-07-09 03:34:07.000000 UTC,,2019-07-09 03:34:07.000000 UTC,1,,1
robischon,2014-02-20 01:48:55.000000 UTC,,2014-02-20 01:48:55.000000 UTC,1,,1
ryder2012,2019-09-02 20:45:20.000000 UTC,,2019-09-02 20:45:20.000000 UTC,1,,1
scuttle22,2016-07-20 16:05:32.000000 UTC,,2016-07-20 16:05:32.000000 UTC,2,,2
sivaleela,2018-02-24 13:57:15.000000 UTC,,2018-02-24 13:57:15.000000 UTC,7,,7
sodiumsun,2015-11-12 04:29:51.000000 UTC,,2015-11-12 04:29:51.000000 UTC,5,,5
soulfriek,2010-02-05 21:40:43.000000 UTC,,2010-02-05 21:40:43.000000 UTC,2,,2
thari_mad,2018-09-18 09:44:45.000000 UTC,,2018-09-18 09:44:45.000000 UTC,1,,1
tommhardy,2011-12-24 05:32:05.000000 UTC,,2011-12-24 05:32:05.000000 UTC,1,,1
trustedin,2019-08-23 22:01:20.000000 UTC,,2019-08-23 22:01:20.000000 UTC,1,,1
vishnuchi,2019-12-26 03:38:51.000000 UTC,,2019-12-26 03:38:51.000000 UTC,18,,18
wozwoz123,2012-08-28 15:52:00.000000 UTC,,2012-08-28 15:52:00.000000 UTC,1,,1
yash_1204,2022-11-03 16:43:40.000000 UTC,,2022-11-03 16:43:40.000000 UTC,1,,1
ExactHacks,2017-06-01 11:04:49.000000 UTC,,2017-06-01 11:04:49.000000 UTC,41,,41
GeekPython,2022-01-18 08:09:13.000000 UTC,,2022-01-18 08:09:13.000000 UTC,12,,12
Gistsystem,2019-06-17 14:10:28.000000 UTC,,2019-06-17 14:10:28.000000 UTC,1,,1
NikosK1337,2020-12-08 22:42:08.000000 UTC,,2020-12-08 22:42:08.000000 UTC,1,,1
RickSumlin,2012-02-08 12:30:56.000000 UTC,,2012-02-08 12:30:56.000000 UTC,1,,1
addicrocks,2011-04-19 11:06:39.000000 UTC,,2011-04-19 11:06:39.000000 UTC,8,,8
coderick14,2017-05-20 19:12:07.000000 UTC,,2017-05-20 19:12:07.000000 UTC,2,,2
danieleli2,2011-04-21 19:15:57.000000 UTC,,2011-04-21 19:15:57.000000 UTC,1,,1
davedawson,2014-01-14 21:15:01.000000 UTC,,2014-01-14 21:15:01.000000 UTC,2,,2
driftmusic,2018-12-26 09:46:12.000000 UTC,,2018-12-26 09:46:12.000000 UTC,1,,1
fainerkhon,2011-06-01 04:28:27.000000 UTC,,2011-06-01 04:28:27.000000 UTC,1,,1
gemmamilne,2019-09-11 10:51:44.000000 UTC,,2019-09-11 10:51:44.000000 UTC,9,,9
jailsonjan,2013-04-08 13:39:47.000000 UTC,,2013-04-08 13:39:47.000000 UTC,2,,2
jatekos102,2014-04-14 11:46:40.000000 UTC,,2014-04-14 11:46:40.000000 UTC,1,,1
mestules77,2014-03-12 14:11:00.000000 UTC,,2014-03-12 14:11:00.000000 UTC,1,,1
murthy1770,2015-05-25 17:44:57.000000 UTC,,2015-05-25 17:44:57.000000 UTC,1,,1
newhomeskc,2009-05-22 16:41:31.000000 UTC,,2009-05-22 16:41:31.000000 UTC,1,,1
rvndnishad,2018-08-01 14:19:52.000000 UTC,,2018-08-01 14:19:52.000000 UTC,1,,1
sharafadin,2019-05-26 21:56:07.000000 UTC,,2019-05-26 21:56:07.000000 UTC,1,,1
trendztime,2012-04-13 18:34:37.000000 UTC,,2012-04-13 18:34:37.000000 UTC,2,,2
trystroied,2019-10-02 07:45:16.000000 UTC,,2019-10-02 07:45:16.000000 UTC,1,,1
walletever,2019-03-07 08:09:22.000000 UTC,,2019-03-07 08:09:22.000000 UTC,4,,4
01141482209,2016-12-06 14:52:18.000000 UTC,,2016-12-06 14:52:18.000000 UTC,1,,1
Ge9rg3Br0wn,2011-12-01 01:56:25.000000 UTC,,2011-12-01 01:56:25.000000 UTC,1,,1
Jaydensmith,2016-05-02 11:39:13.000000 UTC,,2016-05-02 11:39:13.000000 UTC,1,,1
SaeedaAhmed,2015-10-22 12:50:32.000000 UTC,,2015-10-22 12:50:32.000000 UTC,1,,1
StevenSmith,2018-09-20 01:42:49.000000 UTC,,2018-09-20 01:42:49.000000 UTC,2,,2
WathesRawye,2022-10-13 05:38:54.000000 UTC,,2022-10-13 05:38:54.000000 UTC,1,,1
agrawalamey,2018-03-30 19:30:20.000000 UTC,,2018-03-30 19:30:20.000000 UTC,1,,1
astha_sethi,2018-09-25 06:31:12.000000 UTC,,2018-09-25 06:31:12.000000 UTC,42,,42
bcarbonieri,2018-10-31 15:39:49.000000 UTC,,2018-10-31 15:39:49.000000 UTC,2,,2
dennisfrost,2014-01-08 01:30:18.000000 UTC,,2014-01-08 01:30:18.000000 UTC,1,,1
grassh0pper,2021-02-07 18:32:04.000000 UTC,,2021-02-07 18:32:04.000000 UTC,1,,1
juneadwordd,2010-07-08 06:27:24.000000 UTC,,2010-07-08 06:27:24.000000 UTC,66,,66
kungfusheep,2019-04-18 15:07:18.000000 UTC,,2019-04-18 15:07:18.000000 UTC,1,,1
leeyadianh7,2012-07-27 07:54:17.000000 UTC,,2012-07-27 07:54:17.000000 UTC,1,,1
luthrasunny,2015-08-05 07:36:16.000000 UTC,,2015-08-05 07:36:16.000000 UTC,1,,1
martinvayle,2011-06-15 04:28:49.000000 UTC,,2011-06-15 04:28:49.000000 UTC,1,,1
naveen24000,2021-02-28 17:54:31.000000 UTC,,2021-02-28 17:54:31.000000 UTC,1,,1
rachid-illi,2013-01-10 23:34:12.000000 UTC,,2013-01-10 23:34:12.000000 UTC,1,,1
rickipickle,2015-09-25 22:46:24.000000 UTC,,2015-09-25 22:46:24.000000 UTC,2,,2
tushardalvi,2011-08-03 13:16:24.000000 UTC,,2011-08-03 13:16:24.000000 UTC,2,,2
vidhyavidhu,2019-04-17 06:05:54.000000 UTC,,2019-04-17 06:05:54.000000 UTC,1,,1
Carolann2393,2020-05-08 16:38:40.000000 UTC,,2020-05-08 16:38:40.000000 UTC,1,,1
DarkAngel344,2020-06-28 00:42:49.000000 UTC,,2020-06-28 00:42:49.000000 UTC,1,,1
DawnBossLady,2015-11-23 19:15:17.000000 UTC,,2015-11-23 19:15:17.000000 UTC,1,,1
HarveyDanger,2013-02-28 13:11:00.000000 UTC,,2013-02-28 13:11:00.000000 UTC,7,,7
NomanAliDude,2016-12-26 09:24:41.000000 UTC,,2016-12-26 09:24:41.000000 UTC,1,,1
alia20081212,2020-04-19 15:15:18.000000 UTC,,2020-04-19 15:15:18.000000 UTC,1,,1
andressantgo,2016-07-21 20:56:21.000000 UTC,,2016-07-21 20:56:21.000000 UTC,2,,2
anglachelone,2021-03-20 08:24:15.000000 UTC,,2021-03-20 08:24:15.000000 UTC,2,,2
appmaker_xyz,2020-01-31 09:10:49.000000 UTC,,2020-01-31 09:10:49.000000 UTC,1,,1
danidelvalle,2016-08-23 11:52:28.000000 UTC,,2016-08-23 11:52:28.000000 UTC,5,,5
factory_asia,2021-02-25 07:48:56.000000 UTC,,2021-02-25 07:48:56.000000 UTC,2,,2
forstreaming,2021-04-11 20:43:40.000000 UTC,,2021-04-11 20:43:40.000000 UTC,1,,1
innerdigital,2016-01-21 16:34:49.000000 UTC,,2016-01-21 16:34:49.000000 UTC,2,,2
jamiuoloyede,2019-06-01 05:57:27.000000 UTC,,2019-06-01 05:57:27.000000 UTC,1,,1
josaysthings,2018-11-27 21:26:26.000000 UTC,,2018-11-27 21:26:26.000000 UTC,1,,1
matteomelani,2012-04-09 06:45:24.000000 UTC,,2012-04-09 06:45:24.000000 UTC,2,,2
ndcreativity,2016-08-27 20:22:43.000000 UTC,,2016-08-27 20:22:43.000000 UTC,1,,1
shawlmartina,2009-02-06 09:10:05.000000 UTC,,2009-02-06 09:10:05.000000 UTC,6,,6
sheena_visme,2016-11-10 04:01:19.000000 UTC,,2016-11-10 04:01:19.000000 UTC,2,,2
shikherverma,2016-05-28 18:47:55.000000 UTC,,2016-05-28 18:47:55.000000 UTC,5,,5
smileandwave,2014-10-29 22:37:12.000000 UTC,,2014-10-29 22:37:12.000000 UTC,1,,1
startupgirls,2017-11-02 07:03:38.000000 UTC,,2017-11-02 07:03:38.000000 UTC,1,,1
surfaceexpsc,2019-06-15 05:52:49.000000 UTC,,2019-06-15 05:52:49.000000 UTC,1,,1
theeatenpath,2015-11-30 13:47:44.000000 UTC,,2015-11-30 13:47:44.000000 UTC,1,,1
usernamepass,2013-01-20 05:12:02.000000 UTC,,2013-01-20 05:12:02.000000 UTC,1,,1
VentureStudio,2011-04-12 15:15:16.000000 UTC,,2011-04-12 15:15:16.000000 UTC,6,,6
akashpattnaik,2022-10-18 07:26:03.000000 UTC,,2022-10-18 07:26:03.000000 UTC,7,,7
areejkhwaldeh,2018-02-02 19:03:09.000000 UTC,,2018-02-02 19:03:09.000000 UTC,1,,1
citizen_kaned,2020-06-07 18:25:20.000000 UTC,,2020-06-07 18:25:20.000000 UTC,1,,1
elektriksatis,2015-12-28 18:33:42.000000 UTC,,2015-12-28 18:33:42.000000 UTC,1,,1
endersreynad8,2018-10-07 18:00:28.000000 UTC,,2018-10-07 18:00:28.000000 UTC,7,,7
fmarketinggrp,2012-01-24 16:35:02.000000 UTC,,2012-01-24 16:35:02.000000 UTC,17,,17
joshdavis1221,2018-12-14 18:06:44.000000 UTC,,2018-12-14 18:06:44.000000 UTC,1,,1
mcsindustrial,2011-10-03 09:05:19.000000 UTC,,2011-10-03 09:05:19.000000 UTC,2,,2
nasirhawlader,2018-09-13 08:31:24.000000 UTC,,2018-09-13 08:31:24.000000 UTC,1,,1
newslookupnow,2017-04-23 21:52:58.000000 UTC,,2017-04-23 21:52:58.000000 UTC,1,,1
nitzpetter657,2022-04-22 18:50:01.000000 UTC,,2022-04-22 18:50:01.000000 UTC,2,,2
penkey_suresh,2019-12-24 18:01:06.000000 UTC,,2019-12-24 18:01:06.000000 UTC,1,,1
servicevmodel,2009-06-30 07:21:14.000000 UTC,,2009-06-30 07:21:14.000000 UTC,1,,1
throwaway0099,2017-04-26 00:05:00.000000 UTC,,2017-04-26 00:05:00.000000 UTC,1,,1
TruthDetective,2021-09-11 02:00:56.000000 UTC,,2021-09-11 02:00:56.000000 UTC,1,,1
hearplayground,2010-07-16 11:11:32.000000 UTC,,2010-07-16 11:11:32.000000 UTC,1,,1
klebervirgilio,2017-09-12 23:55:10.000000 UTC,,2017-09-12 23:55:10.000000 UTC,1,,1
kumarshivratna,2018-10-22 05:31:32.000000 UTC,,2018-10-22 05:31:32.000000 UTC,1,,1
stockoptions55,2019-05-06 01:43:13.000000 UTC,,2019-05-06 01:43:13.000000 UTC,1,,1
travel_explore,2017-02-05 22:34:16.000000 UTC,,2017-02-05 22:34:16.000000 UTC,1,,1
IfYouHaveToAsk9,2015-02-18 00:12:51.000000 UTC,,2015-02-18 00:12:51.000000 UTC,1,,1
MrInternetCoach,2014-10-05 20:24:06.000000 UTC,,2014-10-05 20:24:06.000000 UTC,1,,1
RageoftheRobots,2021-09-18 17:21:28.000000 UTC,,2021-09-18 17:21:28.000000 UTC,97,,97
Shauna_Mc_Bride,2016-04-01 14:44:17.000000 UTC,,2016-04-01 14:44:17.000000 UTC,4,,4
Stefano13stk170,2017-05-06 05:19:37.000000 UTC,,2017-05-06 05:19:37.000000 UTC,1,,1
akshaymangla786,2015-05-27 09:58:32.000000 UTC,,2015-05-27 09:58:32.000000 UTC,2,,2
besdissertation,2011-10-28 05:10:36.000000 UTC,,2011-10-28 05:10:36.000000 UTC,1,,1
doglethercollar,2017-08-11 06:01:22.000000 UTC,,2017-08-11 06:01:22.000000 UTC,3,,3
eduardobaitello,2019-02-20 01:10:25.000000 UTC,,2019-02-20 01:10:25.000000 UTC,7,,7
freeprogram0909,2020-06-09 22:35:55.000000 UTC,,2020-06-09 22:35:55.000000 UTC,1,,1
jedi_vigilante1,2018-11-14 17:44:52.000000 UTC,,2018-11-14 17:44:52.000000 UTC,5,,5
spacehqprotofit,2016-04-07 21:55:44.000000 UTC,,2016-04-07 21:55:44.000000 UTC,1,,1
tmknvjdqkff3g5r,2019-12-12 15:55:51.000000 UTC,,2019-12-12 15:55:51.000000 UTC,1,,1
tossawayaccount,2014-06-08 18:51:38.000000 UTC,,2014-06-08 18:51:38.000000 UTC,1,,1
rhc,2011-08-28 19:41:34.000000 UTC,,2011-08-28 19:41:34.000000 UTC,4,,4
DUGN,2014-04-02 14:24:13.000000 UTC,,2014-04-02 14:24:13.000000 UTC,1,,1
odec,2019-09-12 18:58:57.000000 UTC,,2019-09-12 18:58:57.000000 UTC,1,,1
ycyd,2017-01-30 10:29:36.000000 UTC,,2017-01-30 10:29:36.000000 UTC,1,,1
averi,2012-11-22 13:29:24.000000 UTC,,2012-11-22 13:29:24.000000 UTC,4,,4
mark8,2017-04-03 04:30:12.000000 UTC,,2017-04-03 04:30:12.000000 UTC,1,,1
mmags,2021-12-05 08:03:32.000000 UTC,,2021-12-05 08:03:32.000000 UTC,1,,1
klswcz,2019-11-09 23:08:11.000000 UTC,,2019-11-09 23:08:11.000000 UTC,1,,1
lvogel,2020-08-31 15:34:00.000000 UTC,,2020-08-31 15:34:00.000000 UTC,1,,1
nand0p,2020-06-01 17:59:20.000000 UTC,,2020-06-01 17:59:20.000000 UTC,1,,1
drsnaut,2017-03-16 08:22:05.000000 UTC,,2017-03-16 08:22:05.000000 UTC,1,,1
gilmrjc,2016-11-28 21:32:25.000000 UTC,,2016-11-28 21:32:25.000000 UTC,2,,2
hanmd82,2016-06-29 00:50:42.000000 UTC,,2016-06-29 00:50:42.000000 UTC,2,,2
milotsh,2015-04-25 14:55:54.000000 UTC,,2015-04-25 14:55:54.000000 UTC,1,,1
praglib,2012-07-23 02:50:43.000000 UTC,,2012-07-23 02:50:43.000000 UTC,2,,2
pstrait,2008-11-27 22:45:58.000000 UTC,,2008-11-27 22:45:58.000000 UTC,1,,1
cbenguhe,2020-02-15 20:45:41.000000 UTC,,2020-02-15 20:45:41.000000 UTC,1,,1
departer,2014-07-16 20:52:25.000000 UTC,,2014-07-16 20:52:25.000000 UTC,1,,1
hikalkan,2017-02-25 18:59:24.000000 UTC,,2017-02-25 18:59:24.000000 UTC,1,,1
mohamedi,2018-02-06 16:42:06.000000 UTC,,2018-02-06 16:42:06.000000 UTC,1,,1
rodzillr,2021-04-20 16:28:28.000000 UTC,,2021-04-20 16:28:28.000000 UTC,1,,1
utippler,2020-04-16 19:44:39.000000 UTC,,2020-04-16 19:44:39.000000 UTC,4,,4
Mouseover,2009-05-06 02:17:53.000000 UTC,,2009-05-06 02:17:53.000000 UTC,2,,2
danamas87,2015-02-05 20:42:08.000000 UTC,,2015-02-05 20:42:08.000000 UTC,1,,1
Arustamian,2020-06-07 21:03:22.000000 UTC,,2020-06-07 21:03:22.000000 UTC,1,,1
MRandersson,2013-08-28 15:50:38.000000 UTC,,2013-08-28 15:50:38.000000 UTC,1,,1
anonymister,2011-05-30 19:26:02.000000 UTC,,2011-05-30 19:26:02.000000 UTC,1,,1
